course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num,section_type
3,2017-08-03Z,2017-06-12Z,HIST,"Same as LA 242, NRES 242, and RST 242. See RST 242.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/HIST/282/37868.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Nature and American Culture,282,,summer,S2,2017,37868,M,Browning,"Same as LA 242, NRES 242, and RST 242. See RST 242.",ONL,Online
3,2017-08-03Z,2017-06-12Z,GLBL,Same as ESE 118 and GEOL 118. See GEOL 118.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GLBL/118/36883.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Natural Disasters,118,,summer,S2,2017,36883,S,Altaner,Same as ESE 118 and GEOL 118. See GEOL 118.,ONL,Online
0,2017-08-03Z,2017-06-12Z,HIST,"Directed readings in special fields. Primarily, but not exclusively, for students with a master's degree or equivalent, who are preparing for the preliminary examination in history and who need instruction in areas not provided by current course offerings. Approved for letter and S/U grading.  May be repeated in the same or subsequent terms as topics vary. Prerequisite: Consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/HIST/597/30812.xml,,,ARRANGED,,Reading Course,597,,summer,S2,2017,30812,M,Steinberg,Approved for letter and S/U grading.  May be repeated in the same or subsequent terms as topics vary. Prerequisite: Consent of instructor.,P  ,Discussion/Recitation
3,2017-08-03Z,2017-06-12Z,GER,"Same as FR 481, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/489/30052.xml,,,ARRANGED,,Theoretical Foundations of SLA,489,,summer,S2,2017,30052,H,Bishop,"Same as FR 481, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",S13,Online
3,2017-08-03Z,2017-06-12Z,HIST,"Survey of the political, social and economic, religious, and cultural history of the British people from the ""prehistoric"" era through the revolution of 1688. Same as MDVL 255.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/HIST/255/39145.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,British Isles to 1688,255,,summer,S2,2017,39145,H,Freund,Same as MDVL 255.,B  ,Online
4,2017-08-03Z,2017-06-12Z,GER,Continuation of GER 103. Prerequisite: Three semesters of college German or equivalent.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/104/30767.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Intermediate German II,104,1126,summer,S2,2017,30767,J,Castle,Prerequisite: Three semesters of college German or equivalent.,X  ,Lecture-Discussion
4,2017-08-03Z,2017-06-12Z,GER,Continuation of GER 103. Prerequisite: Three semesters of college German or equivalent.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/104/30767.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Intermediate German II,104,1126,summer,S2,2017,30767,C,Webster,Prerequisite: Three semesters of college German or equivalent.,X  ,Lecture-Discussion
3,2017-06-09Z,2017-05-15Z,GLBL,"Foundation course for understanding a range of contemporary issues and learning to analyze them from multiple disciplinary perspectives. Students consider globalizing trends within themes of wealth and poverty; population, cultures, and human rights; environment and sustainability; and governance, conflict, and cooperation. Course objectives are to enhance knowledge of human cultures, their interactions and impacts on the world; develop skills for successfully negotiating realities of contemporary societies; and promote values for global learning, diversity, and sustainable futures.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GLBL/100/36307.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""SBS""><description>Social &amp; Behavioral Sciences</description><ns2:genEdAttributes><genEdAttribute code=""1SS"">Social &amp; Beh Sci - Soc Sci</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>",08:30 PM,07:00 PM,,Intro to Global Studies,100,,summer,S1,2017,36307,T,Kohli,,A  ,Online
4,2017-06-09Z,2017-05-15Z,GER,"Oral practice, reading, and grammar for beginners.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/101/33480.xml,,11:50 AM,08:00 AM,Foreign Languages Building,Beginning German I,101,1126,summer,S1,2017,33480,Z,Hader,,A  ,Lecture-Discussion
4,2017-06-09Z,2017-05-15Z,GER,"Oral practice, reading, and grammar for beginners.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/101/33480.xml,,11:50 AM,08:00 AM,Foreign Languages Building,Beginning German I,101,1126,summer,S1,2017,33480,C,Webster,,A  ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,HIST,"Examines films as a significant medium of commentary on society and history. Explores the motives and careers of moviemakers, the ways in which films are influenced by their audiences, and how audiences' perception of historical processes are affected by films. Topics will vary. Same as MACS 300. May be repeated to a maximum of 6 hours if topics vary. Students may register in more than one section per term. May be repeated to a maximum of 6 hours.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/HIST/300/39143.xml,,01:50 PM,12:00 PM,Gregory Hall,Topics in Film and History,300,317,summer,S2,2017,39143,M,Sanchez,Same as MACS 300. May be repeated to a maximum of 6 hours if topics vary. Students may register in more than one section per term. May be repeated to a maximum of 6 hours.,A  ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,HIST,"Broad introduction to global history, by exploring the global structures and transnational forces that have shaped human history, from the emergence of agriculture and urban centers to our contemporary global village. This course can be used to fulfill either Western or non-Western general education categories, but not both.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/HIST/100/34208.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1NW"">Cultural Studies - Non-West</genEdAttribute></ns2:genEdAttributes></category>",11:50 AM,10:00 AM,Gregory Hall,Global History,100,317,summer,S2,2017,34208,D,Lehman,"This course can be used to fulfill either Western or non-Western general education categories, but not both.",B  ,Lecture-Discussion
3,2017-06-09Z,2017-05-15Z,HIST,"Broad introduction to global history, by exploring the global structures and transnational forces that have shaped human history, from the emergence of agriculture and urban centers to our contemporary global village. This course can be used to fulfill either Western or non-Western general education categories, but not both.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/HIST/100/32823.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1NW"">Cultural Studies - Non-West</genEdAttribute></ns2:genEdAttributes></category>",11:50 AM,09:00 AM,Gregory Hall,Global History,100,317,summer,S1,2017,32823,S,Peychev,"This course can be used to fulfill either Western or non-Western general education categories, but not both.",A  ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,GER,"Same as EURO 385, FR 385, and PS 385. See PS 385.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/385/38330.xml,,,ARRANGED,,Politics of the European Union,385,,summer,S2,2017,38330,A,Iannantuoni,"Same as EURO 385, FR 385, and PS 385. See PS 385.",ONL,Online
3,2017-08-03Z,2017-06-12Z,ITAL,"Same as EIL 460, EPSY 487, FR 460, GER 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ITAL/460/36874.xml,,,ARRANGED,,Principles of Language Testing,460,,summer,S2,2017,36874,F,Walters,"Same as EIL 460, EPSY 487, FR 460, GER 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",FD4,Online
2,2017-08-03Z,2017-05-15Z,HRD,"While employed in approved cooperating organizations, students observe the relationship between HRE and organizational performance. 2 or 4 undergraduate hours. 2 or 4 graduate hours.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/HRD/492/38038.xml,,,ARRANGED,,Supervised Internship in HRE,492,,summer,1,2017,38038,W,Huang,2 or 4 undergraduate hours. 2 or 4 graduate hours.,A  ,Independent Study
3,2017-08-03Z,2017-06-12Z,JOUR,"Discussion of the history, freedom, technologies, ethics, and functions of the news media. Training in clear, descriptive writing techniques, using journalistic models. Prerequisite: Completion of Composition I general education requirement.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/JOUR/200/39100.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""ACP""><description>Advanced Composition</description><ns2:genEdAttributes><genEdAttribute code=""1CLL"">Advanced Composition</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Introduction to Journalism,200,,summer,S2,2017,39100,J,Follis,Prerequisite: Completion of Composition I general education requirement.,ONL,Online
5,2017-07-07Z,2017-06-12Z,KOR,"First semester of Korean for students without any background of the Korean language, starting from the Korean alphabet (Hangul) and learning basic grammar, vocabulary, and commonly used expressions, to achieve beginning level of speaking, listening, reading, writing, and basic grammar skills in Korean. Credit is not given for KOR 201 if credit for KOR 221 has been earned.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/KOR/201/31170.xml,,12:50 PM,09:00 AM,Foreign Languages Building,Elementary Korean I,201,G46,summer,S2A,2017,31170,J,Ha,Credit is not given for KOR 201 if credit for KOR 221 has been earned.,A  ,Lecture-Discussion
5,2017-07-07Z,2017-06-12Z,KOR,"First semester of Korean for students without any background of the Korean language, starting from the Korean alphabet (Hangul) and learning basic grammar, vocabulary, and commonly used expressions, to achieve beginning level of speaking, listening, reading, writing, and basic grammar skills in Korean. Credit is not given for KOR 201 if credit for KOR 221 has been earned.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/KOR/201/31170.xml,,12:50 PM,09:00 AM,Foreign Languages Building,Elementary Korean I,201,G46,summer,S2A,2017,31170,Y,Hur,Credit is not given for KOR 201 if credit for KOR 221 has been earned.,A  ,Lecture-Discussion
